CHEBI:28071	C04611
CHEBI:18345	C04579
CHEBI:5954	C09784
CHEBI:5969	C11653
CHEBI:5988	C08770
CHEBI:6006	C10079
CHEBI:6024	C10336
CHEBI:6041	C02289
CHEBI:6054	C10472
CHEBI:6065	C10232
CHEBI:6083	C09985
CHEBI:28499	C05903
CHEBI:6118	C09760
CHEBI:28245	C03871
CHEBI:16501	C00545
CHEBI:6199	C08268
CHEBI:15772	C01693
CHEBI:17486	C02046
CHEBI:17490	C02990
CHEBI:15829	C02703
CHEBI:16414	C00183
CHEBI:2734	C10637
CHEBI:28373	C08848
CHEBI:2823	C10300
CHEBI:2900	C10130
CHEBI:3020	C08037
CHEBI:3057	C05613
CHEBI:261649	C07870
CHEBI:3237	C08578
CHEBI:3355	C09626
CHEBI:49533	C06217
CHEBI:3586	C08476
CHEBI:15463	C00540
CHEBI:15473	C00877
CHEBI:17073	C02825
CHEBI:18216	C04911
CHEBI:15867	C02266
CHEBI:4325	C07666
CHEBI:4469	C07884
CHEBI:28006	C06607
CHEBI:4606	C07628
CHEBI:4790	C09404
CHEBI:4846	C08031
CHEBI:4914	C10560
CHEBI:28128	C04285
CHEBI:28152	C10264
CHEBI:3300	C09369
CHEBI:3331	C10757
CHEBI:3341	C10758
CHEBI:3350	C10575
CHEBI:3391	C08060
CHEBI:3410	C07646
CHEBI:4918	C10454
CHEBI:2429	C08655
CHEBI:2618	C06818
CHEBI:33033	C06255
CHEBI:3215	C07529
CHEBI:28470	C06195
CHEBI:28200	C06753
CHEBI:41948	C07997
CHEBI:469	C10426
CHEBI:508	C04274
CHEBI:16217	C00198
CHEBI:33076	C00514
CHEBI:33907	C05773
CHEBI:18106	C07307
CHEBI:30813	C01571
CHEBI:4380	C08675
CHEBI:4394	C11813
CHEBI:4409	C09388
CHEBI:18241	C00676
CHEBI:4443	C09395
CHEBI:4463	C08174
CHEBI:4473	C06785
CHEBI:15934	C04732
CHEBI:30772	C00246
CHEBI:28417	C01918
CHEBI:5315	C09960
CHEBI:5325	C10792
CHEBI:5337	C09672
CHEBI:5353	C10048
CHEBI:5387	C01700
CHEBI:5404	C08409
CHEBI:16613	C05730
CHEBI:5461	C08765
CHEBI:30853	C02283
CHEBI:5544	C11597
CHEBI:1184	C02222
CHEBI:17146	C02811
CHEBI:16000	C00189
CHEBI:6343	C07063
CHEBI:6352	C01723
CHEBI:6364	C00771
CHEBI:28815	C00925
CHEBI:17029	C00461
CHEBI:17115	C00065
CHEBI:28540	C05444
CHEBI:28723	C07836
CHEBI:18098	C03691
CHEBI:30882	C00940
CHEBI:160	C04617
CHEBI:5648	C09678
CHEBI:17421	C04649
CHEBI:17174	C04073
CHEBI:5700	C07510
CHEBI:5711	C02692
CHEBI:5736	C05320
CHEBI:74960	C09756
CHEBI:30903	C05662
CHEBI:5776	C10262
CHEBI:18407	C01326
CHEBI:17594	C00530
CHEBI:5801	C07043
CHEBI:16645	C01024
CHEBI:5842	C10355
CHEBI:5870	C11110
CHEBI:5877	C10972
CHEBI:17404	C01504
CHEBI:16881	C00463
CHEBI:17890	C00955
CHEBI:29750	C00331
CHEBI:5938	C07901
CHEBI:5948	C08040
CHEBI:5959	C07469
CHEBI:5968	C06070
CHEBI:5979	C09217
CHEBI:5992	C09009
CHEBI:6001	C10697
CHEBI:18174	C04074
CHEBI:6029	C09486
CHEBI:6048	C11112
CHEBI:6056	C09270
CHEBI:6061	C07456
CHEBI:17379	C04199
CHEBI:6095	C09693
CHEBI:17630	C01822
CHEBI:6134	C09011
CHEBI:6149	C07887
CHEBI:6163	C05560
CHEBI:16977	C00041
CHEBI:6178	C06115
CHEBI:16467	C00062
CHEBI:29158	C02984
CHEBI:17198	C04678
CHEBI:4705	C00434
CHEBI:4719	C09004
CHEBI:16688	C00477
CHEBI:4747	C08942
CHEBI:27592	C06231
CHEBI:157175	C06979
CHEBI:4815	C09406
CHEBI:18249	C05440
CHEBI:17113	C00503
CHEBI:17063	C03394
CHEBI:17160	C02537
CHEBI:18328	C02621
CHEBI:18364	C05108
CHEBI:28442	C05960
CHEBI:17699	C11643
CHEBI:47786	C01986
CHEBI:781	C09150
CHEBI:18093	C05469
CHEBI:16330	C03917
CHEBI:799	C05297
CHEBI:17156	C01298
CHEBI:16155	C04477
CHEBI:18169	C04006
CHEBI:16528	C03565
CHEBI:18271	C01240
CHEBI:28758	C10680
CHEBI:27916	C09321
CHEBI:15789	C02922
CHEBI:28517	C03569
CHEBI:860	C09003
CHEBI:28456	C06029
CHEBI:16026	C00666
CHEBI:6348	C09695
CHEBI:6362	C11644
CHEBI:6372	C08873
CHEBI:37537	C05151
CHEBI:17217	C01771
CHEBI:17764	C11434
CHEBI:17077	C03215
CHEBI:27797	C08735
CHEBI:17305	C03921
CHEBI:18078	C03979
CHEBI:18281	C02780
CHEBI:16925	C06893
CHEBI:28542	C00672
CHEBI:28295	C02627
CHEBI:28248	C02628
CHEBI:27839	C02359
CHEBI:28362	C04284
CHEBI:27752	C05803
CHEBI:1127	C07725
CHEBI:28249	C07478
CHEBI:17852	C01251
CHEBI:28169	C09812
CHEBI:28478	C05852
CHEBI:37463	C03246
CHEBI:4867	C10452
CHEBI:16641	C03864
CHEBI:18119	C02975
CHEBI:4902	C07537
CHEBI:37451	C11136
CHEBI:16703	C06215
CHEBI:15574	C04715
CHEBI:15580	C04834
CHEBI:192	C09262
CHEBI:204	C11404
CHEBI:209	C04515
CHEBI:15564	C06318
CHEBI:228	C11402
CHEBI:233	C11414
CHEBI:15550	C04671
CHEBI:15547	C04707
CHEBI:15557	C04758
CHEBI:28722	C07025
CHEBI:28814	C05901
CHEBI:16767	C02791
CHEBI:1374	C11468
CHEBI:36062	C00230
CHEBI:41941	C01161
CHEBI:18184	C03832
CHEBI:28335	C03224
CHEBI:1406	C10060
CHEBI:16145	C04287
CHEBI:27861	C06474
CHEBI:18136	C04044
CHEBI:17807	C01207
CHEBI:1428	C11566
CHEBI:15480	C01291
CHEBI:1439	C04111
CHEBI:1444	C04235
CHEBI:28317	C05117
CHEBI:1458	C09921
CHEBI:1467	C04236
CHEBI:27715	C05618
CHEBI:17446	C04674
CHEBI:17058	C02513
CHEBI:5358	C07604
CHEBI:5372	C08764
CHEBI:5382	C10259
CHEBI:17127	C02153
CHEBI:15497	C02411
CHEBI:5452	C02688
CHEBI:36274	C05466
CHEBI:5489	C11572
CHEBI:5496	C03400
CHEBI:403	C04860
CHEBI:17532	C01056
CHEBI:15950	C06161
CHEBI:18041	C00424
CHEBI:27821	C06002
CHEBI:431	C01316
CHEBI:29002	C02917
CHEBI:444	C06163
CHEBI:32808	C03453
CHEBI:458	C05871
CHEBI:37633	C05864
CHEBI:16598	C04596
CHEBI:16746	C03743
CHEBI:27670	C04597
CHEBI:1656	C03356
CHEBI:30933	C03232
CHEBI:48291	C11537
CHEBI:16775	C03071
CHEBI:1690	C05478
CHEBI:16359	C00695
CHEBI:16496	C05454
CHEBI:27428	C05445
CHEBI:15494	C04644
CHEBI:16229	C11825
CHEBI:13610	C03587
CHEBI:1734	C03074
CHEBI:17294	C03677
CHEBI:17813	C11455
CHEBI:17199	C03233
CHEBI:28367	C02645
CHEBI:1751	C11323
CHEBI:28799	C05639
CHEBI:28329	C09314
CHEBI:18243	C03758
CHEBI:15863	C04733
CHEBI:16098	C04796
CHEBI:16080	C03678
CHEBI:35692	C02028
CHEBI:17429	C05731
CHEBI:40968	C08580
CHEBI:5399	C08404
CHEBI:5409	C08414
CHEBI:18380	C04932
CHEBI:16942	C04824
CHEBI:46745	C06650
CHEBI:6320	C05789
CHEBI:28990	C07734
CHEBI:1177	C10360
CHEBI:17905	C03576
CHEBI:28038	C06050
CHEBI:15477	C01033
CHEBI:3252	C11438
CHEBI:16732	C00570
CHEBI:16788	C01064
CHEBI:27732	C07481
CHEBI:29108	C00076
CHEBI:3323	C09089
CHEBI:3338	C08933
CHEBI:609827	C00308
CHEBI:3352	C09068
CHEBI:3360	C07580
CHEBI:3367	C08595
CHEBI:3383	C08521
CHEBI:3393	C06869
CHEBI:16573	C07331
CHEBI:17040	C03600
CHEBI:3425	C08790
CHEBI:3440	C09840
CHEBI:3452	C10654
CHEBI:69797	C09773
CHEBI:36916	C01373
CHEBI:3484	C11202
CHEBI:3491	C06882
CHEBI:3498	C08113
CHEBI:3506	C06888
CHEBI:553473	C06890
CHEBI:3519	C09937
CHEBI:18246	C00760
CHEBI:15776	C00916
CHEBI:891	C11823
CHEBI:894	C11128
CHEBI:901	C09974
CHEBI:17365	C03918
CHEBI:28918	C00788
CHEBI:28432	C05110
CHEBI:1957	C06436
CHEBI:16612	C04292
CHEBI:17975	C04330
CHEBI:15901	C00429
CHEBI:16937	C06725
CHEBI:2009	C05655
CHEBI:2013	C05656
CHEBI:17229	C04711
CHEBI:18302	C04896
CHEBI:17881	C05155
CHEBI:16607	C05239
CHEBI:2040	C04186
CHEBI:16694	C04815
CHEBI:28116	C03771
CHEBI:15501	C03237
CHEBI:50157	C05634
CHEBI:16230	C02804
CHEBI:2085	C11466
CHEBI:47876	C03592
CHEBI:17614	C04489
CHEBI:16257	C01269
CHEBI:15888	C02129
CHEBI:27439	C06024
CHEBI:16835	C05313
CHEBI:15481	C04047
CHEBI:6151	C04281
CHEBI:16962	C00762
CHEBI:28794	C05851
CHEBI:3940	C08793
CHEBI:3964	C10655
CHEBI:27475	C08647
CHEBI:27610	C09809
CHEBI:17854	C00414
CHEBI:16133	C02020
CHEBI:17755	C00542
CHEBI:4075	C03782
CHEBI:16375	C00793
CHEBI:16824	C01680
CHEBI:16222	C03269
CHEBI:18232	C06377
CHEBI:17227	C04775
CHEBI:17804	C03684
CHEBI:17139	C04920
CHEBI:18399	C06171
CHEBI:2255	C07756
CHEBI:27581	C05995
CHEBI:2271	C04535
CHEBI:2277	C10917
CHEBI:18431	C06341
CHEBI:2296	C09081
CHEBI:2303	C11581
CHEBI:2307	C11565
CHEBI:15720	C22503
CHEBI:16864	C01882
CHEBI:2364	C08920
CHEBI:2374	C09907
CHEBI:15366	C00033
CHEBI:2393	C05744
CHEBI:17093	C03939
CHEBI:2417	C08201
CHEBI:2433	C09850
CHEBI:2451	C09057
CHEBI:16018	C00173
CHEBI:16335	C00212
CHEBI:581177	C10210
CHEBI:2528	C08811
CHEBI:2540	C09289
CHEBI:2552	C10567
CHEBI:16866	C01474
CHEBI:2285	C04378
CHEBI:15676	C01551
CHEBI:2600	C10899
CHEBI:2610	C09331
CHEBI:2617	C10263
CHEBI:2636	C06819
CHEBI:2645	C04245
CHEBI:17475	C00872
CHEBI:2681	C09998
CHEBI:2696	C10759
CHEBI:16422	C00280
CHEBI:2730	C10635
CHEBI:27867	C08579
CHEBI:2767	C10752
CHEBI:28822	C06425
CHEBI:2809	C09296
CHEBI:2826	C09342
CHEBI:18231	C01478
CHEBI:2856	C08923
CHEBI:2869	C02812
CHEBI:2881	C09769
CHEBI:15365	C01405
CHEBI:2898	C08925
CHEBI:2908	C10052
CHEBI:15930	C06551
CHEBI:2932	C10546
CHEBI:2942	C08748
CHEBI:2955	C06838
CHEBI:2969	C08123
CHEBI:2986	C10648
CHEBI:2997	C10247
CHEBI:3006	C10845
CHEBI:16971	C02814
CHEBI:27388	C07118
CHEBI:28882	C09820
CHEBI:16239	C04561
CHEBI:16017	C02660
CHEBI:15710	C00576
CHEBI:3087	C08619
CHEBI:18392	C05787
CHEBI:3112	C07941
CHEBI:16841	C03375
CHEBI:3158	C09772
CHEBI:3168	C08813
CHEBI:17194	C02661
CHEBI:3194	C10849
CHEBI:3199	C08852
CHEBI:3214	C10653
CHEBI:17516	C04002
CHEBI:4286	C11591
CHEBI:5769	C10695
CHEBI:17376	C01420
CHEBI:4608	C08371
CHEBI:28503	C08866
CHEBI:28526	C06025
CHEBI:44576	C06742
CHEBI:27939	C08282
CHEBI:3594	C10437
CHEBI:16730	C03601
CHEBI:3629	C10250
CHEBI:3645	C07780
CHEBI:29052	C00118
CHEBI:17111	C00119
CHEBI:17049	C04248
CHEBI:4177	C03108
CHEBI:17459	C01489
CHEBI:16998	C02265
CHEBI:17994	C01151
CHEBI:17924	C00794
CHEBI:17886	C00558
CHEBI:17803	C06316
CHEBI:16595	C01245
CHEBI:27736	C06031
CHEBI:28197	C10208
CHEBI:4319	C09415
CHEBI:75107	C10036
CHEBI:4352	C09257
CHEBI:1178	C02504
CHEBI:4056	C01679
CHEBI:1963	C06500
CHEBI:27845	C05859
CHEBI:4373	C08329
CHEBI:119573	C06941
CHEBI:17759	C01164
CHEBI:18132	C00588
CHEBI:18296	C00635
CHEBI:3689	C10030
CHEBI:3702	C10217
CHEBI:17177	C02394
CHEBI:15457	C00904
CHEBI:27819	C06661
CHEBI:3760	C10907
CHEBI:3777	C03378
CHEBI:3789	C11543
CHEBI:3794	C11542
CHEBI:3805	C10137
CHEBI:18209	C04832
CHEBI:3826	C08937
CHEBI:16220	C00761
CHEBI:27663	C08858
CHEBI:27609	C05770
CHEBI:3889	C09393
CHEBI:2756	C06831
CHEBI:29152	C03125
CHEBI:17617	C01721
CHEBI:28575	C05016
CHEBI:16154	C00800
CHEBI:16996	C01100
CHEBI:27374	C06151
CHEBI:16624	C02047
CHEBI:17016	C02989
CHEBI:15729	C00077
CHEBI:16533	C00977
CHEBI:17537	C02993
CHEBI:6329	C08266
CHEBI:4388	C10985
CHEBI:15906	C02400
CHEBI:15698	C00881
CHEBI:17133	C02027
CHEBI:18274	C02269
CHEBI:16381	C00677
CHEBI:4941	C09091
CHEBI:18357	C00547
CHEBI:27743	C04347
CHEBI:15600	C06562
CHEBI:23	C10561
CHEBI:33	C09790
CHEBI:38	C09590
CHEBI:28603	C10890
CHEBI:15388	C11409
CHEBI:65	C10415
CHEBI:29110	C04883
CHEBI:15391	C03040
CHEBI:93	C10152
CHEBI:15409	C00400
CHEBI:110	C09235
CHEBI:120	C10620
CHEBI:28660	C06308
CHEBI:15406	C01123
CHEBI:15448	C04316
CHEBI:15546	C04686
CHEBI:15560	C01226
CHEBI:155	C11412
CHEBI:50235	C11413
CHEBI:166	C11401
CHEBI:15939	C02284
CHEBI:5558	C07037
CHEBI:16690	C04494
CHEBI:15377	C00001
CHEBI:5606	C09104
CHEBI:5612	C07634
CHEBI:5619	C09208
CHEBI:5628	C10150
CHEBI:5636	C08597
CHEBI:17670	C06364
CHEBI:28534	C11088
CHEBI:28516	C06205
CHEBI:371	C03912
CHEBI:4923	C09427
CHEBI:4934	C09439
CHEBI:4946	C10061
CHEBI:17961	C03115
CHEBI:28163	C06227
CHEBI:5008	C11024
CHEBI:15719	C00923
CHEBI:16951	C01070
CHEBI:15630	C04843
CHEBI:15644	C04856
CHEBI:15653	C04672
CHEBI:15657	C07338
CHEBI:270	C03326
CHEBI:15661	C11515
CHEBI:15670	C02214
CHEBI:282	C08454
CHEBI:289	C04940
CHEBI:27842	C08428
CHEBI:27512	C06007
CHEBI:15465	C01213
CHEBI:16320	C01205
CHEBI:325	C05757
CHEBI:28658	C06516
CHEBI:16358	C01870
CHEBI:28982	C11507
CHEBI:29063	C04771
CHEBI:29003	C02614
CHEBI:27402	C05258
CHEBI:15482	C07302
CHEBI:16831	C03761
CHEBI:18365	C04033
CHEBI:29111	C04923
CHEBI:37671	C00965
CHEBI:28618	C07092
CHEBI:27418	C02617
CHEBI:18340	C06321
CHEBI:17914	C04034
CHEBI:15785	C04635
CHEBI:15797	C04905
CHEBI:17134	C04227
CHEBI:18406	C04677
CHEBI:16994	C04708
CHEBI:15726	C04636
CHEBI:17555	C01264
CHEBI:17056	C06367
CHEBI:16421	C04359
CHEBI:16143	C01294
CHEBI:6128	C01716
CHEBI:17833	C00505
CHEBI:28616	C01563
CHEBI:16603	C04831
CHEBI:16926	C05161
CHEBI:27545	C06600
CHEBI:16535	C02777
CHEBI:27633	C07097
CHEBI:15707	C03750
CHEBI:963	C11570
CHEBI:17413	C04106
CHEBI:17506	C04641
CHEBI:16444	C00900
CHEBI:17936	C03974
CHEBI:991	C11260
CHEBI:28388	C05672
CHEBI:631	C05678
CHEBI:36108	C03203
CHEBI:17963	C04599
CHEBI:15723	C04101
CHEBI:15799	C04036
CHEBI:670	C02455
CHEBI:17526	C01277
CHEBI:18348	C04637
CHEBI:16352	C04282
CHEBI:695	C11672
CHEBI:17409	C02774
CHEBI:708	C09447
CHEBI:16973	C03205
CHEBI:721	C06776
CHEBI:16302	C00899
CHEBI:16076	C03747
CHEBI:3435	C08818
CHEBI:17250	C04115
CHEBI:1808	C07088
CHEBI:16428	C02947
CHEBI:28408	C06627
CHEBI:1826	C11446
CHEBI:16671	C02647
CHEBI:18346	C00755
CHEBI:28522	C11062
CHEBI:1864	C07643
CHEBI:18115	C00650
CHEBI:28036	C05595
CHEBI:1887	C07644
CHEBI:17857	C04327
CHEBI:17998	C02373
CHEBI:1905	C11585
CHEBI:17335	C04415
CHEBI:17405	C00847
CHEBI:1934	C04116
CHEBI:15997	C02787
CHEBI:1217	C10910
CHEBI:1221	C11082
CHEBI:27688	C05815
CHEBI:15368	C01471
CHEBI:17001	C04874
CHEBI:15998	C04807
CHEBI:2124	C06052
CHEBI:2129	C04242
CHEBI:17762	C03238
CHEBI:16985	C03772
CHEBI:17182	C04944
CHEBI:15503	C06723
CHEBI:2179	C01018
CHEBI:15505	C06749
CHEBI:2196	C04583
CHEBI:17248	C04244
CHEBI:28314	C10104
CHEBI:16116	C03986
CHEBI:15786	C01259
CHEBI:30764	C00587
CHEBI:17871	C00969
CHEBI:15976	C03230
CHEBI:27453	C05394
CHEBI:27622	C05584
CHEBI:15951	C07350
CHEBI:28188	C03466
CHEBI:15487	C02939
CHEBI:1606	C05828
CHEBI:1612	C04839
CHEBI:13601	C02940
CHEBI:15489	C00264
CHEBI:18037	C02367
CHEBI:28264	C05267
CHEBI:15491	C05259
CHEBI:28673	C05989
CHEBI:17737	C01802
CHEBI:4465	C07783
CHEBI:4472	C06787
CHEBI:16583	C00741
CHEBI:15767	C02271
CHEBI:4513	C00796
CHEBI:16879	C04067
CHEBI:41922	C07620
CHEBI:28143	C08862
CHEBI:15712	C02675
CHEBI:543841	C10558
CHEBI:4566	C09396
CHEBI:4572	C03944
CHEBI:4583	C09260
CHEBI:17751	C01280
CHEBI:4592	C07495
CHEBI:16785	C03113
CHEBI:4607	C05126
CHEBI:16223	C07308
CHEBI:4623	C03392
CHEBI:4646	C06963
CHEBI:4661	C09087
CHEBI:4672	C11231
CHEBI:3573	C09633
CHEBI:1241	C05941
CHEBI:27866	C07160
CHEBI:15881	C11497
CHEBI:16840	C11436
CHEBI:17872	C03671
CHEBI:15509	C03160
CHEBI:1283	C11480
CHEBI:15690	C04108
CHEBI:35344	C02506
CHEBI:17038	C04525
CHEBI:29076	C03462
CHEBI:16860	C04443
CHEBI:17489	C00575
CHEBI:15692	C07349
CHEBI:28590	C01266
CHEBI:3540	C10580
CHEBI:16928	C00126
CHEBI:17714	C02684
CHEBI:5050	C06999
CHEBI:5060	C10693
CHEBI:28908	C06765
CHEBI:16658	C04069
CHEBI:5093	C10678
CHEBI:5103	C07825
CHEBI:5141	C07837
CHEBI:15522	C00798
CHEBI:16314	C01001
CHEBI:5195	C07999
CHEBI:27719	C05344
CHEBI:15820	C00096
CHEBI:5270	C10227
CHEBI:5300	C11639
CHEBI:5313	C10064
CHEBI:28981	C06525
CHEBI:28508	C05585
CHEBI:17211	C00341
CHEBI:27742	C02035
CHEBI:28158	C05961
CHEBI:2979	C10023
CHEBI:17666	C01101
CHEBI:18051	C00441
CHEBI:29073	C00072
CHEBI:4174	C02964
CHEBI:27562	C05950
CHEBI:15631	C04849
CHEBI:28701	C05337
CHEBI:3690	C10031
CHEBI:3711	C09638
CHEBI:3752	C06917
CHEBI:3862	C08890
CHEBI:3883	C10218
CHEBI:3903	C11025
CHEBI:3947	C08800
CHEBI:27920	C06521
CHEBI:16726	C04491
CHEBI:28443	C09810
CHEBI:28507	C03104
CHEBI:28390	C04122
CHEBI:28159	C01905
CHEBI:4125	C03857
CHEBI:17039	C03387
CHEBI:17369	C00275
CHEBI:28587	C06463
CHEBI:28858	C04063
CHEBI:4351	C08860
CHEBI:4364	C08445
CHEBI:4417	C11647
CHEBI:4439	C01490
CHEBI:27780	C01689
CHEBI:36386	C11149
CHEBI:27729	C00765
CHEBI:38291	C01023
CHEBI:28261	C06306
CHEBI:29109	C04875
CHEBI:106	C10777
CHEBI:125	C09621
CHEBI:141	C05131
CHEBI:50233	C11399
CHEBI:28679	C05406
CHEBI:242	C11420
CHEBI:17167	C00937
CHEBI:27713	C03656
CHEBI:28222	C06594
CHEBI:5370	C08760
CHEBI:5457	C03274
CHEBI:27744	C01705
CHEBI:28086	C10050
CHEBI:27779	C06686
CHEBI:28024	C01417
CHEBI:16655	C01310
CHEBI:4633	C10332
CHEBI:4650	C11794
CHEBI:4669	C08864
CHEBI:18240	C01015
CHEBI:1881	C03235
CHEBI:17224	C03081
CHEBI:30883	C05572
CHEBI:1941	C01181
CHEBI:1955	C06433
CHEBI:27427	C01993
CHEBI:16274	C03476
CHEBI:2010	C05654
CHEBI:18247	C04454
CHEBI:27694	C05844
CHEBI:17391	C04695
CHEBI:15502	C07348
CHEBI:2258	C11668
CHEBI:27768	C05296
CHEBI:15830	C01092
CHEBI:2320	C11652
CHEBI:2332	C04646
CHEBI:15351	C00024
CHEBI:28223	C00946
CHEBI:2502	C09021
CHEBI:2521	C08746
CHEBI:35411	C03687
CHEBI:2674	C07626
CHEBI:2685	C11760
CHEBI:2704	C08159
CHEBI:2720	C02246
CHEBI:2741	C09851
CHEBI:27569	C00569
CHEBI:2817	C01782
CHEBI:33855	C00193
CHEBI:2878	C08850
CHEBI:2928	C10280
CHEBI:2945	C10022
CHEBI:2961	C08930
CHEBI:2978	C05798
CHEBI:2999	C08932
CHEBI:17701	C01785
CHEBI:3084	C06850
CHEBI:16427	C03374
CHEBI:3127	C06852
CHEBI:3218	C10912
CHEBI:15517	C00136
CHEBI:3253	C09144
CHEBI:3276	C05673
CHEBI:3299	C08854
CHEBI:28283	C09627
CHEBI:617099	C07615
CHEBI:3414	C11752
CHEBI:3434	C10932
CHEBI:3546	C09391
CHEBI:17633	C01228
CHEBI:5587	C05529
CHEBI:5685	C11779
CHEBI:5724	C08528
CHEBI:5743	C11482
CHEBI:28877	C02980
CHEBI:5818	C07045
CHEBI:5858	C08689
CHEBI:27398	C05130
CHEBI:5933	C10005
CHEBI:5996	C09543
CHEBI:28536	C11130
CHEBI:28677	C10329
CHEBI:29112	C01302
CHEBI:36707	C04598
CHEBI:616	C11560
CHEBI:692	C08285
CHEBI:720	C06774
CHEBI:28247	C05498
CHEBI:783	C05499
CHEBI:27695	C04812
CHEBI:28523	C09644
CHEBI:882	C04104
CHEBI:27840	C11003
CHEBI:968	C11561
CHEBI:15914	C03341
CHEBI:27895	C03572
CHEBI:90886	C06210
CHEBI:52501	C03667
CHEBI:17626	C02226
CHEBI:146	C10785
CHEBI:15612	C01275
CHEBI:15659	C04621
CHEBI:27668	C05262
CHEBI:1040	C08736
CHEBI:29107	C11522
CHEBI:37009	C02508
CHEBI:17693	C04447
CHEBI:27932	C05583
CHEBI:15493	C04760
CHEBI:17984	C00040
CHEBI:16959	C02809
CHEBI:17628	C06735
CHEBI:15764	C06361
CHEBI:2885	C09038
CHEBI:3868	C10854
CHEBI:4069	C06012
CHEBI:4770	C09401
CHEBI:4895	C06359
CHEBI:16448	C00997
CHEBI:5163	C07016
CHEBI:18038	C02280
CHEBI:6331	C05947
CHEBI:16068	C04524
CHEBI:27741	C02790
CHEBI:27626	C04445
CHEBI:28957	C07093
CHEBI:1442	C11047
CHEBI:520527	C09402
CHEBI:4791	C11090
CHEBI:4806	C09731
CHEBI:28196	C06653
CHEBI:35701	C00287
CHEBI:4919	C09927
CHEBI:4936	C09006
CHEBI:4976	C10563
CHEBI:27687	C04068
CHEBI:5104	C10990
CHEBI:5124	C07956
CHEBI:33830	C08348
CHEBI:35619	C02356
CHEBI:3098	C01558
CHEBI:27621	C02424
CHEBI:27634	C05423
CHEBI:1989	C00143
CHEBI:17206	C04379
CHEBI:30913	C00408
CHEBI:16221	C00623
CHEBI:15887	C00431
CHEBI:16892	C01279
CHEBI:15470	C06671
CHEBI:28533	C05449
CHEBI:17906	C01888
CHEBI:27593	C05645
CHEBI:27776	C09200
CHEBI:5301	C11673
CHEBI:5354	C10794
CHEBI:16124	C04648
CHEBI:29000	C06651
CHEBI:27403	C05448
CHEBI:28010	C05929
CHEBI:28062	C04580
CHEBI:28604	C08821
CHEBI:6031	C02421
CHEBI:6080	C10339
CHEBI:6097	C10638
CHEBI:6115	C09944
CHEBI:28293	C04126
CHEBI:6173	C08264
CHEBI:29151	C06113
CHEBI:37986	C03405
CHEBI:17978	C04604
CHEBI:27847	C02515
CHEBI:27440	C05831
CHEBI:27995	C07216
CHEBI:28310	C03660
CHEBI:27868	C05263
CHEBI:36240	C04661
CHEBI:28082	C05425
CHEBI:1736	C10283
CHEBI:3008	C10053
CHEBI:5147	C07805
CHEBI:5391	C01501
CHEBI:4886	C11227
CHEBI:4316	C10674
CHEBI:5720	C10598
CHEBI:4903	C07534
CHEBI:5862	C10968
CHEBI:1958	C11500
CHEBI:5827	C11103
CHEBI:6052	C10084
CHEBI:4998	C11226
CHEBI:3960	C10034
CHEBI:3024	C06011
CHEBI:2003	C04185
CHEBI:2748	C08327
CHEBI:3245	C10921
CHEBI:2938	C08888
CHEBI:2376	C06802
CHEBI:5635	C09473
CHEBI:6263	C01930
CHEBI:5194	C10941
CHEBI:5326	C10047
CHEBI:2149	C05468
CHEBI:2663	C06823
CHEBI:2670	C10125
CHEBI:5441	C07022
CHEBI:3081	C10201
CHEBI:5018	C10419
CHEBI:5304	C10420
CHEBI:5730	C10425
CHEBI:5963	C10465
CHEBI:3537	C11754
CHEBI:2814	C10129
CHEBI:2543	C08732
CHEBI:3567	C11275
CHEBI:5537	C07023
CHEBI:2302	C11579
CHEBI:2929	C09478
CHEBI:3244	C09616
CHEBI:3613	C10027
CHEBI:3718	C10032
CHEBI:4536	C09636
CHEBI:4631	C10039
CHEBI:4874	C11293
CHEBI:2542	C09290
CHEBI:2611	C06817
CHEBI:4393	C11250
CHEBI:2156	C09724
CHEBI:3875	C08271
CHEBI:6129	C07062
CHEBI:3830	C06076
CHEBI:5757	C08283
CHEBI:4302	C11122
CHEBI:5102	C08186
CHEBI:2620	C09291
CHEBI:2956	C06839
CHEBI:74	C11357
CHEBI:87	C09133
CHEBI:2948	C06837
CHEBI:2959	C11092
CHEBI:4304	C11248
CHEBI:2899	C10245
CHEBI:108	C10514
CHEBI:5728	C08643
CHEBI:2766	C06088
CHEBI:3907	C05073
CHEBI:2213	C09770
CHEBI:2244	C09646
CHEBI:2226	C06645
CHEBI:4714	C09726
CHEBI:701	C07493
CHEBI:3682	C10312
CHEBI:743	C09143
CHEBI:2439	C09288
CHEBI:3948	C08801
CHEBI:4042	C10984
CHEBI:3201	C08853
CHEBI:2607	C10294
CHEBI:3231	C07875
CHEBI:2631	C10018
CHEBI:488	C02108
CHEBI:2791	C07826
CHEBI:3723	C07572
CHEBI:3751	C11095
CHEBI:3210	C08299
CHEBI:109	C10515
CHEBI:3394	C11075
CHEBI:2781	C11380
CHEBI:2621	C08537
CHEBI:2624	C01552
CHEBI:2625	C08433
CHEBI:2637	C06820
CHEBI:2739	C06830
CHEBI:5989	C08649
CHEBI:3347	C07468
CHEBI:5181	C08253
CHEBI:3319	C11469
CHEBI:4429	C10556
CHEBI:3096	C10306
CHEBI:3011	C06843
CHEBI:3012	C07701
CHEBI:5580	C08950
CHEBI:2877	C11045
CHEBI:4344	C05148
CHEBI:5692	C11042
CHEBI:5693	C08039
CHEBI:2208	C02380
